,Partition_1,Partition_2,Partition_3,Partition_4,Partition_5,Partition_6,Partition_7,Partition_8,Partition_Average
Embedding_480,0.0009736706145186738,0.0008941023855187159,0.0007414235923387574,0.0007943755692216637,0.0006226317245300304,0.0004689119029490911,0.00020100390237375577,0.00023335030431102926,0.0006161837494702147
Embedding_481,0.0010459849726455986,0.001260393095503815,0.0004157608205051694,0.0006817821321706357,0.000482936174138315,0.0005004370816298542,0.00038974769228283346,8.155865743375195e-05,0.0006073250782887467
Embedding_482,0.000498562695276163,0.0005473129951799815,0.0004125370378359356,0.00040349330520891423,0.0005954496808638432,0.0003940321170447828,0.0002999147332082773,0.00019415975530078208,0.00041818278998983496
Embedding_483,0.0005176657827971745,0.0005756632714007867,0.001092793506503746,0.0006319602458231039,0.0009421635998080522,0.0004621014427685062,0.00044226792117770387,0.0014561682246526414,0.0007650979993664643
Embedding_484,0.00037173764991318904,0.0005366441342288121,0.0004219170208506029,0.00047903832305818685,0.0007034207493923474,0.000520636375401817,0.00029593838403539093,0.0003100627281541313,0.0004549244206293097
Embedding_485,0.0007372548238612786,0.0009019468293944709,0.0006155552492807131,0.0007026761351074006,0.0006363879978163734,0.0004219385563863507,0.0004284761843005283,0.0002688574198807883,0.000589136649503488
Embedding_486,0.0006720157128761137,0.0006790095008323661,0.00035355617421654775,0.00042685972022660717,0.0005492264462047066,0.0004760716813566757,0.00031254739426538254,0.000526949127827695,0.0004995294697257618
Embedding_487,0.000572350433330973,0.0007090650008376069,0.0004814321897143015,0.000420783143508629,0.0006957746368767057,0.0004947224498714559,0.00024821699766713646,0.00014873687391086518,0.00047138521571470917
Embedding_488,0.001350274520780763,0.0009367726980764184,0.0008387130744197804,0.0011685038061664246,0.0012588623480952606,0.0008745597875162536,0.0010686182731165072,0.00015486979547731002,0.0009563967879560898
Embedding_489,0.000642009603570178,0.00039801275942161007,0.0006206686899492897,0.0006490839215540791,0.0009291667933882664,0.0010519836596703622,0.0005935079989465766,0.00038979051843801544,0.0006592779931172973
Embedding_490,0.0005874853560490201,0.00119775875602132,0.00048704239895325143,0.0005992111623984865,0.0007819759735540218,0.0008098216567798969,0.000507136919158428,0.000370854010611935,0.000667660779190795
Embedding_491,0.00061466833211074,0.000624605656571774,0.000533222760519182,0.0005471269787963154,0.00040072340087240777,0.0005484765899627004,0.000348301862090726,0.00017780164051136847,0.00047436590267940174
Embedding_492,0.0005515910124143882,0.0008277170887599393,0.0005458479375356665,0.0005324443400362153,0.0005227406898999507,0.0005374451419023072,0.0007453019530120594,0.00032939803464121834,0.0005740607747752182
Embedding_493,0.0021899504728505577,0.0033575195238511857,0.0009552366032899371,0.0014024407392439256,0.0016105868828477888,0.0009426523669251765,0.0006300755667334465,0.0011052047584679157,0.0015242083642762415
Embedding_494,0.0005918968539184901,0.0007398821811771955,0.0015326068790926426,0.001043015461298265,0.0005301465606634969,0.0007471004176755782,0.0002982278650105819,0.0007333748564416597,0.0007770313844097387
Embedding_495,0.00076353499530466,0.0007198918311878838,0.00040671394714268,0.0006855795555210995,0.000864681751018653,0.00018235547366414934,0.00036662319466357557,0.0002394202766396093,0.0005286001281427889
Embedding_496,0.0006806164878802685,0.0005298823791672006,0.0006589857987126111,0.000519948569080704,0.0005111875380174224,0.0003831907990044691,0.00025045282450463137,0.00017939421479730696,0.00046420732639557675
Embedding_497,0.0007071625981727601,0.0009255968603297308,0.0005917264722382559,0.0005076650184045615,0.000991512468122413,0.0007223488222622121,0.0002961951897637651,0.00022034294689192175,0.0006203187970232026
Embedding_498,0.00030554741249505464,0.0006514064258722495,0.0006639587449450989,0.0006271768768244841,0.0007353472206021117,0.0004986238211064163,0.000432845936023856,0.0002866594314806001,0.000525195733668734
Embedding_499,0.0008156332297124242,0.0005481920891351353,0.0005565257149953692,0.0006213529553319916,0.0004403621159705854,0.0004923759456422947,0.0005803106508587177,0.00035649348370757106,0.0005514057731692611
Embedding_500,0.0005140626995673398,0.0005478616644405759,0.0005512050016232628,0.0004881660794671544,0.0002947275665188653,0.00046810934839248156,0.0005283871643508532,0.00019935371293173485,0.00044898415466153345
Embedding_501,0.0005137144579427174,0.0005901475923350696,0.0006006607356388073,0.0005318867497631612,0.0006883798323111653,0.0007430218604477888,0.00041685817417335346,0.00033769025874286267,0.0005527949576693657
Embedding_502,0.0005833296746524256,0.0005429706978388082,0.000427948638901344,0.00050663778966385,0.0006156284659446469,0.0005786318032161294,0.00012010502240170266,0.00016448813453605093,0.00044246752839436975
Embedding_503,0.0005351820390057317,0.0007917591223256545,0.0005905893979019809,0.0004531060534585312,0.0006430483571305571,0.000976191858151264,0.0012180011592289755,0.0006517658651902328,0.000732455481549116
Embedding_504,0.0006052778044205024,0.00043013804312602466,0.0006903865160053107,0.0008492952700148132,0.0005925525267366949,0.00035602470460289413,0.001021062713665126,0.0009216483143868118,0.0006832982366197721
Embedding_505,0.0006016584374030597,0.0004739650586403656,0.000796357668900531,0.000598189995845958,0.0006402011200834868,0.0006464585845266381,0.0006701098952384887,0.0002618394084617543,0.0005860975211375354
Embedding_506,0.0006082385080436709,0.0006283506287585356,0.0005056994883692063,0.0005048701271681677,0.0006278493782219718,0.00040364506858291273,0.0002844255465764414,0.0004205911083519011,0.0004979587317591009
Embedding_507,0.0007433030791586495,0.0010233810969080546,0.000525149887631607,0.0005251973903514635,0.0005940863994738894,0.0004785565981477726,0.0009052006474722942,0.0037689418407349465,0.0010704771174848346
Embedding_508,0.000608659544083339,0.0004668731209490559,0.0005745236921437134,0.0007661705975584963,0.0004935357135235343,0.0005616520047282554,0.00031111174750312253,0.0001737784974345231,0.000494538114740505
Embedding_509,0.0007369661241305527,0.000679741417293089,0.000749582882674576,0.000972430837503551,0.0008551668668454742,0.0005738536535419786,0.00022845893462449755,0.00021177757868790498,0.000625997286912703
Embedding_510,0.00031403168430425274,0.0004528911320271027,0.0007308207114253896,0.0005627782663098952,0.0003215672698527545,0.0011868506598453979,0.005438547055214498,0.0002997021186707641,0.001163398612206257
Embedding_511,0.0027335102124125517,0.0034742091432809104,0.002444226828776666,0.0032155950578966848,0.0033637186883814884,0.001474593147138417,0.0012402923439895554,0.0009488466046197828,0.002361874003312007
Embedding_512,0.0005240459501514288,0.0005276808501678068,0.0005543338111091519,0.0004644165147065666,0.0004765743672154354,0.0006450756181253276,0.00040461479646509415,0.00032544588819419414,0.0004902734745168757
Embedding_513,0.0006978438322097056,0.000659135016149091,0.0003701155857648749,0.0007144273193353583,0.0009054060907679669,0.00027236439684045984,0.0002099214163582785,0.000551774476032255,0.0005476235166822488
Embedding_514,0.000804473442008105,0.0007402065824924252,0.0006291759011943437,0.0004367579156795561,0.0006282087887326947,0.0006575192657297964,0.0003792321710724206,0.0004440419174185171,0.0005899519980409822
Embedding_515,0.0005093314608776475,0.0004913769607323328,0.0005030294053345376,0.0006341763056063515,0.0006367695929368859,0.00048785374624125445,0.0001875062866900063,0.0003174160558465409,0.00047093247678319465
Embedding_516,0.0004389518538045755,0.0006591415858411598,0.0005168191744049074,0.00046090551327458636,0.000482863531950615,0.0006624957334139545,0.000283844949946677,0.00023396300654411034,0.00046737316864757327
Embedding_517,0.0006955411997440078,0.0006748240489934785,0.0004077587128228364,0.0005669616520027191,0.0005230269123126269,0.0003552452418336808,0.00036043486053175607,0.00029663016769047195,0.00048505284949144716
Embedding_518,0.0005661758257192685,0.0009481010907651457,0.0005059747582428005,0.0005865498300671721,0.0006107455842040865,0.0004013930134976968,0.0003137685981701634,0.00010994346349404927,0.0005053315205200478
Embedding_519,0.0005352796112997932,0.0005117649970410576,0.00044829838818576437,0.0005014807615545395,0.0006804178813223128,0.0006944780450941361,0.00045551296568507367,0.0005413929872624845,0.0005460782046806452
Embedding_520,0.0006384089803587018,0.000752419630571462,0.00045738200450194986,0.0005448728393023761,0.0004717616413081807,0.00042170272652126034,0.00020197264431117236,0.00025000822090995485,0.00046731608597313227
Embedding_521,0.0023995464116548025,0.0008176517604256624,0.004236757984619516,0.0026222283062245894,0.003143309584035702,0.002685627273281131,0.003874741138386129,0.007145702136549474,0.003365695574397126
Embedding_522,0.000626508820467975,0.0009450660087682007,0.0004975532427400865,0.0010766626826395368,0.0006786312048034569,0.0012898340955127493,0.0031466861584772523,0.0012988871044412966,0.0011949786647313194
Embedding_523,0.0018863748516401147,0.0015913360343863543,0.0008770745856250241,0.0012364572367879792,0.001861462117420328,0.0009822894068704645,0.0006205958787087483,0.00015769460923130714,0.00115166059008379
Embedding_524,0.0004342557010841201,0.0007275647568380717,0.00039675412819061695,0.0006084555797152339,0.0007327807883643493,0.0007273721102622746,0.0006794447754929455,0.0006705118490110337,0.0006221424611198307
Embedding_525,0.0007025967123966495,0.000714862338468445,0.0007566810592188926,0.0008979502519342202,0.0009801633094203791,0.0008603092061515874,0.0005263252504956384,0.00017284650066460983,0.0007014668285938027
Embedding_526,0.0006431680662790172,0.0006837347298231969,0.0005260593322505584,0.0006381479080073902,0.000340596063744956,0.0004935950123459009,0.0003486275222247475,0.00021174194838316482,0.0004857088228823664
Embedding_527,0.0007288855537180382,0.0009575727417900438,0.0009318602233103989,0.0005567104674811627,0.0010038563943287088,0.0003947636073233174,0.0002806815540610498,0.0002270141050591199,0.0006351680808839799
Embedding_528,0.0003751920494109919,0.000525335118574227,0.0005108756925507874,0.0005724650925183626,0.0004953254083377691,0.0003518478905737486,0.0003339837496752135,0.00014735684514726266,0.00041404773084854527
Embedding_529,0.0005487267428113873,0.0004422723107805855,0.000482119502977476,0.0003839078197873667,0.0005372157769249608,0.00205992103773988,0.002866635602313416,0.0041331155678856575,0.0014317392951525912
Embedding_530,0.0008652585971905208,0.0005317418913187124,0.0005775753637653041,0.0005942161156026871,0.0005696817396221719,0.0006671030708926724,0.0002677412610752688,0.00023881672426921826,0.0005390168454670695
Embedding_531,0.0007636201070014559,0.0005830414273441782,0.00040988114115676766,0.0004928992286821483,0.0005557083692943824,0.0003054933669532046,0.00030443640077520783,0.0002057850388897509,0.0004526081350121369
Embedding_532,0.0007690661848197346,0.000604613712665446,0.0004240907368293735,0.0004274055410491266,0.0006062253738662933,0.0006238561434248478,0.00021229805999910533,0.0002278796190387745,0.0004869294214615877
Embedding_533,0.00046977340227837336,0.0004721556216792828,0.0005422625612234613,0.0005376075893814873,0.0005778115790042643,0.00047162577610002305,0.0002888933994850996,0.0001536083571133102,0.00043921728578316275
Embedding_534,0.0013521872430370169,0.0012034375622197294,0.0005865718692582273,0.0013417266094308412,0.0005216443090773405,0.0007936273686555977,0.0004928312564708918,0.00043809384268279195,0.0008412650076040547
Embedding_535,0.0006678107517815975,0.00036723653357055347,0.00013105735486236282,0.00030489169457043654,0.0007111006213417908,0.00035540062861935207,0.00030603674945305385,0.000274831753115708,0.0003897957609143569
Embedding_536,0.0005997229907083399,0.0008135662733136302,0.0005860811986711065,0.0005850058594913934,0.0006141806727616838,0.0009548837784849187,0.0005307746171485635,0.0005375866722822744,0.0006527252578577389
Embedding_537,0.0005859256254372187,0.0003825281192513124,0.0009442947549155424,0.0010178907113066586,0.0006996272702115251,0.0009813636922730209,0.0004389361818246074,0.00048262863285482977,0.0006916493735093394
Embedding_538,0.0004271799270014126,0.0005484032915469205,0.0008674958852476163,0.0007589510727872521,0.0004957829973344126,0.00046332601701748417,0.0008051869778279818,0.00021726715833306654,0.0005729491658870183
Embedding_539,0.0003918331628256417,0.0007723935088708362,0.0005871244773322097,0.0006957080600618849,0.0007591556720478715,0.0005783772481900109,0.0005304134686656001,0.0003679536196952215,0.0005853699022111595
Embedding_540,0.0009351971137457442,0.0004445406518303391,0.0005202255685575617,0.000696981028191454,0.0007959792586476085,0.0009713683023324744,0.0005316147144281846,0.0003721484226732283,0.0006585068825508243
Embedding_541,0.003047788632433007,0.002057101605927386,0.005083062922633196,0.003175356790099494,0.0029328517088867486,0.0084612657457374,0.005993314188585104,0.014343791237896135,0.005636816604024809
Embedding_542,0.0009020195904089222,0.0006000267558961236,0.000623454107400136,0.0006304453836366511,0.0006474070955938979,0.00046946846962933196,0.0003059213384780051,0.00034984497711503204,0.0005660734647697624
Embedding_543,0.000680049611086442,0.0006847466424469445,0.0006269423460572915,0.0005551517863488304,0.0006880230041780677,0.0005578934638587817,0.00041966485899738845,0.000501905439645537,0.0005892971440774103
Embedding_544,0.000455587395449697,0.0005462853556770036,0.00040067681302675544,0.0006177637561177975,0.0004215048743278012,0.0004220233773939795,0.0004524256076202251,0.00016392756921950686,0.0004350243436040958
Embedding_545,0.0005683482319163724,0.00042250841622755507,0.0004663108112504952,0.0006801827694490274,0.0005312409515432476,0.0007918148384966086,0.005764967362333935,0.0003146658275552329,0.0011925049010965592
Embedding_546,0.0009919453445430511,0.000763839281337992,0.001195453038046911,0.001311631860391349,0.0013093473424381568,0.001596246050637382,0.006260707139320067,0.0015091944026185218,0.0018672955574166787
Embedding_547,0.0009683145253024825,0.0010242619000713743,0.0015119257225211446,0.0012173325018532298,0.0011396529728267219,0.0013790449325802483,0.00035659136959623845,0.00020724506521461138,0.0009755461237457564
Embedding_548,0.0005952740516816261,0.0009734552273905553,0.0005453739875726779,0.000524026041876131,0.0009464996282527143,0.0004745380301549941,0.00028049051577939553,0.00022251856880795172,0.0005702720064395058
Embedding_549,0.0003528455135186395,0.0006325486473487332,0.0006159012202763186,0.00045072339034074116,0.0010383282562267697,0.0007040899676361123,0.0007870679905397212,0.00021922036006545402,0.0006000906682440612
Embedding_550,0.0005250527755629086,0.000561081252735468,0.00043555085525213017,0.0004495414855501965,0.0004673417379311954,0.0006124672508295423,0.0006160409190071743,0.0002857666551360957,0.0004941053665005888
Embedding_551,0.0006958714243584716,0.00043518481613106987,0.0008035719113068187,0.0006102947212368717,0.0005831181874404435,0.0006395091551509358,0.0003649791955333765,0.0004625195813322334,0.0005743811240612776
Embedding_552,0.0005634474207549663,0.0016203603372732327,0.0005737664913950812,0.0007110389326209463,0.0007386438615243802,0.0007536546765254186,0.0006263947440850238,0.00038876306082928375,0.0007470086906260417
Embedding_553,0.0006663667123393028,0.0005107120370158694,0.0005421206798341111,0.0003443934022947012,0.0005516623240324514,0.0005834002751405444,0.00031778589900607315,0.00025337705489106294,0.0004712272980692646
Embedding_554,0.0006440316483983115,0.00079112806068622,0.0004634891017398793,0.0007367051252563783,0.0004024436527497554,0.00041257704122597724,0.00045856979709091804,0.0002983015845955596,0.0005259057514678749
Embedding_555,0.0008037018412480613,0.0004901214860175985,0.00047727283428490884,0.00041632917480874886,0.00044666112432875833,0.0007440990409494694,0.0006054965082871175,0.00014143680549747262,0.000515639851927767
Embedding_556,0.00038447036623861765,0.0005608252850706257,0.0005911661200655662,0.0007659980044084164,0.0005886352553021742,0.00032231161361073165,0.0009375924759125724,0.00045555346401341377,0.0005758190730777647
Embedding_557,0.0007440379446211465,0.00034978991908578505,0.0004560326122213607,0.0003915337266167452,0.0006805055651025767,0.0008744528232670272,0.0007482728144990635,0.0016575128052143586,0.0007377672763285079
Embedding_558,0.0004917084763455333,0.0006808814408189981,0.0004317957979894493,0.0004709676558207484,0.0006967357022555045,0.0005081003897947501,0.00039625644573204854,0.00029189421406692175,0.0004960425153529944
Embedding_559,0.00060683686990405,0.0003858836334792278,0.00048432870298514223,0.0005983334050365741,0.0006846363306156182,0.000497117351140862,0.00052952391586256,0.0006294720306367302,0.0005520165299575955
Embedding_560,0.00044142416326503446,0.000598913756555638,0.0005078814428806147,0.0006120197939504614,0.0005484490402405119,0.0006508840898891644,0.00046760325937477977,0.00016603288889662114,0.0004991510543816031
Embedding_561,0.0005676481603366484,0.001019519406116299,0.001388300706502614,0.0008066045981731083,0.0007005898411256343,0.00040599931604383735,0.00042242731001607066,0.000337562820662057,0.0007060815198720337
Embedding_562,0.0007216046587362608,0.0006003164782779926,0.0007561407529210651,0.00080625216190213,0.001285457211231842,0.0007067779987627955,0.0015257148331093717,0.0005100113801311859,0.0008640344343840803
Embedding_563,0.00040221684995355534,0.000866284497911418,0.0011018431422318174,0.0010805841834557364,0.00076101079588763,0.0005201986128229064,0.0004383371381950534,0.0004453151434369303,0.0007019737954868808
Embedding_564,0.0007216946124330406,0.001069386084362828,0.0003312394475720494,0.00047843470819444083,0.0008185780966374469,0.0009970428446486649,0.0004655810907314698,0.0009182971144408239,0.0007250317498775957
Embedding_565,0.0006664800456993356,0.00036354273787311,0.0008017788056086979,0.0006929375196101924,0.0005305892539322803,0.0009311946645529312,0.0017297574547394964,0.00051707308293996,0.0007791691956195005
Embedding_566,0.00048692417857403795,0.0005259937782443121,0.0005885149763854169,0.0007489422374803277,0.0006021808361341479,0.0004915082927994246,0.00039103737665707115,0.0003359130340307293,0.0005213768387881835
Embedding_567,0.0006000077140032253,0.0007409780173358059,0.0006179710629365743,0.0006279374196787268,0.0006144276662622776,0.0006781909446029446,0.0007609826157057676,0.00022434425146777915,0.0006081049614991378
Embedding_568,0.0012299451675727888,0.0007476821273455103,0.0018142412406218042,0.0014548167808841874,0.0007268806242251035,0.0006403655461727078,0.0005916162505757959,0.00020158837469931535,0.0009258920140121517
Embedding_569,0.0006859450784162829,0.0008704430853593895,0.00205867637403469,0.002023725521820581,0.0011096523143183015,0.0017556297065169418,0.0011553193106271637,0.0019634412381851368,0.0014528540786598108
Embedding_570,0.0005327091698499195,0.00066510321215955,0.0006245841427446168,0.0007077156914773176,0.00055771464151484,0.0006161721052010891,0.0004101596795377324,0.0003038263572624501,0.0005522481249684394
Embedding_571,0.0008695590639750554,0.0007401494081412103,0.0011797980633379765,0.0007245863457703909,0.0006563174579954115,0.0005853352509767311,0.0003464987082130704,9.751881278353474e-05,0.0006499703888991726
Embedding_572,0.0004398309545162626,0.0003631606196087989,0.0007414244390868074,0.0009142617758758384,0.0006716451313095618,0.0004988738249959972,0.00039294405464765684,0.00015935898003729387,0.0005226874725097772
Embedding_573,0.0004514859900836361,0.000643194654696552,0.000725378055937946,0.0003619452070749872,0.0005872225708058031,0.00042301404532979524,0.0002884148956249148,0.0002850721712296449,0.00047071594884791
Embedding_574,0.000449828990016247,0.0005586362116169113,0.0005036720165074998,0.00045203303935364633,0.00046848061620892277,0.00037202225864620727,0.0004470334676714117,0.001380878054287652,0.0005790730817885623
Embedding_575,0.0007726655878236363,0.0006187974273195028,0.001397818348120167,0.000700217599987822,0.0015726989646908823,0.0008288560959122307,0.0006121663059550232,0.0004352485551555793,0.0008673086106206055
Embedding_576,0.0005452707502788427,0.0008810341455611808,0.0007314076314492235,0.000608595747516233,0.0008534434090272248,0.0006897296315962725,0.0004240538559673901,0.0004976477084749886,0.0006538978599839195
Embedding_577,0.0005621719500881102,0.0005893219815339797,0.0003578602350645938,0.00032424097667152626,0.0006749260240636894,0.00030556893748412834,0.00039199824081849287,0.00023886259293753073,0.0004306188673327564
Embedding_578,0.0004125880637573751,0.0005371194128012108,0.0004126564289249819,0.0004433665866589499,0.000612478253454207,0.0007835457611896386,0.00028535938260934845,0.0004405154505681829,0.0004909536674954869
Embedding_579,0.0007594737454931519,0.0006731833418242348,0.0006910595669220299,0.000531868014778568,0.000627468738043496,0.0006530174319202376,0.0008331560923640059,0.0007931120657111238,0.000695292374632106
Embedding_580,0.0007364426080121568,0.0004482730451368969,0.0007535669439692131,0.00028558725017262525,0.0005081431637695334,0.0004056202460014661,0.0002739645464625358,0.00039886595556094025,0.00047630796988567094
Embedding_581,0.0004065941603782253,0.0006056121485748474,0.00044985863725130546,0.00047858909808964683,0.0003223231628257879,0.0004153179278473874,0.0004339600655025656,0.0003041301223634044,0.0004270481653541463
Embedding_582,0.0008649130041127358,0.0007816680038071592,0.0005799600451316654,0.0005022370212633606,0.0007173442777094866,0.0005900498898196427,0.00044045236461270876,0.0002846569929130219,0.0005951601999212227
Embedding_583,0.000508956513411966,0.0008247635741943113,0.0003932058405903554,0.00037023379401618156,0.00039179859958633713,0.0004676057346283985,6.687052825202962e-05,0.00019539269309351093,0.00040235340972163627
Embedding_584,0.0009808850621446153,0.0006303712738444161,0.0018004028331864374,0.00036373351508925243,0.0009166748352513747,0.0010523260707476939,0.000752121536709702,0.0025701620379964306,0.0011333346456212402
Embedding_585,0.0008250314030720592,0.0005529340309721588,0.0003683891378660522,0.0005782422871538061,0.0004988833800719669,0.0005230590712413845,0.0003084722793737168,0.00017034456375353987,0.0004781695191880855
Embedding_586,0.0006247670240788723,0.0005853854027567453,0.0003284157845139973,0.0005395312413173425,0.000567684438023648,0.0005208341988448259,0.00029914232656992146,0.00011234888210905399,0.00044726366227680083
Embedding_587,0.0006740925388383945,0.0003261404198617733,0.0005961861303855408,0.000791343236471223,0.0008576084413881926,0.001173810237666334,0.001490235776289442,0.002892303616834666,0.0011002150497169457
Embedding_588,0.0007909972474656899,0.0005306465710005193,0.0006566551157144382,0.00026964473619954575,0.00021624498171790633,0.00032413941560240566,0.0004307977671698254,0.0003665287368858893,0.0004482068214695275
Embedding_589,0.00046545379036529486,0.0003612849117570255,0.000456118565299065,0.0004968343106153395,0.0004927179198040288,0.0005041828719767614,0.0002054203156210663,0.0003996783228627666,0.0004227113760376685
Embedding_590,0.0009410138754038892,0.0006505934570519633,0.0012515984866833488,0.0014183605263180523,0.0010853900461323214,0.0011697500286201004,0.0005947024907456816,0.00027374660169222854,0.0009231444390809481
Embedding_591,0.00043515508016933477,0.000537293340833688,0.0005427141395546323,0.0005863178576657373,0.0003977978783233491,0.0005641650945782786,0.0004842797219170757,0.00013302177810733373,0.0004600931113936787
Embedding_592,0.0003776838271089582,0.0004909378657139227,0.0005137147964073281,0.0003808203610824841,0.0006203144984370863,0.00020357071805965693,0.0003744843758549765,0.00022712117532634299,0.0003985809522488445
Embedding_593,0.00048727570194124006,0.0005461201466217471,0.0006853376113727231,0.0005861571209642279,0.0004078992226760996,0.000635821758007296,0.0004738524198424213,0.0006783618367865015,0.000562603227276532
Embedding_594,0.0005479991132910371,0.0004993758860957245,0.00032171449468046046,0.0005364430478327809,0.0003761256487225174,0.00044955095862948347,0.0004915448292801253,0.000698346239992351,0.00049013752731556
Embedding_595,0.0005012446968725804,0.0005172793865551802,0.0003240901469474788,0.0006643832217184724,0.0006393871308450741,0.00045674817840973695,0.0003763760410238993,0.00019603917092749507,0.00045944349666248964
Embedding_596,0.0007882123309268548,0.00046883927550341286,0.0006172253794861554,0.0004600801744640337,0.0005387187872421923,0.0005868147090411381,0.0005817378382679403,0.000511523613276512,0.0005691440135260298
Embedding_597,0.0008063011422642979,0.0009754228969789338,0.0006580994745575628,0.000316434810889894,0.0007284155457078163,0.0008677481468102974,0.00031739335335654836,0.00015805857831449195,0.0006034842436099802
Embedding_598,0.0005408764664462207,0.0007357752206483942,0.00035317566133731104,0.0005472660016269127,0.0005732276535176053,0.0005070481594099003,0.0004343049768429251,0.0002656555906984185,0.000494666216315961
Embedding_599,0.0006084713939647425,0.0003294988676384635,0.00044625622654332757,0.0004479945421230969,0.0004394161848393268,0.0005530877006215801,0.00021229847127148232,0.0002976774707678708,0.0004168376072212364
Embedding_600,0.0003018803414635201,0.0004924883306155114,0.0005794021508180784,0.0004653534451110573,0.0008076578755062644,0.0008906620508233379,0.0002119733783036629,8.385782697809267e-05,0.0004791594249524407
Embedding_601,0.0011444471277678586,0.0004884630673848003,0.000380579984659145,0.000817197576252183,0.000534256429356599,0.0008932270903998635,0.00043711835856111104,0.0002541441501938974,0.0006186792230719323
Embedding_602,0.0007352642622906444,0.0005558436280444619,0.0012144277243460676,0.0011553808924612584,0.0009476909866368006,0.0005256281038183559,0.000274609344069399,0.0003176252436479857,0.0007158087731643718
Embedding_603,0.0007179469447140475,0.0007478946925500752,0.0009185498299411282,0.0007185238333163457,0.0007170060863319109,0.001021505884409964,0.0014295662559951545,0.0007694547164267265,0.0008800560304606689
Embedding_604,0.0011850970996783597,0.0005003184536562604,0.0013387234042612941,0.0006165362625887666,0.0004897748092011979,0.0016277145578882807,0.0006734106370199243,0.0009021580604696295,0.000916716660595464
Embedding_605,0.0004783551180628681,0.000746287408303645,0.000425095109838275,0.00046925148192993683,0.0005599550739802084,0.00041511451167404424,0.00033837565200153867,0.0005300936131977563,0.0004953159961235341
Embedding_606,0.0011832430708648579,0.0017594243028725798,0.00041996907704174914,0.0006294497057162507,0.0007231609910868955,0.000550678666372362,0.0002920156413785338,0.0002376001529403965,0.0007244427010342032
Embedding_607,0.0007786797978250811,0.00061542871922001,0.0005002381777714993,0.0005926072331961815,0.0007405004383276388,0.0005093425908433224,0.0001958867030647421,9.217167379383003e-05,0.0005031069167552881
Embedding_608,0.0005255034996244333,0.0006439958298421878,0.0006390520045822014,0.0006755722097412032,0.0005758394926067553,0.0006189821297386023,0.00037511083490180644,0.00030064717482769775,0.0005443378969831109
Embedding_609,0.0007888414761546152,0.0006458648365624547,0.000461575949404609,0.0003490893465109631,0.000624423070161144,0.0004537196901150789,0.0001863648150399932,0.0002540009168040358,0.0004704850125941117
Embedding_610,0.0006991832783729165,0.0005813265035143565,0.0006725173588935805,0.0005745485254877417,0.0006664705468882189,0.0006082353451323467,0.00018865865209075143,0.00023643289544278095,0.0005284216382278366
Embedding_611,0.0003726298213820981,0.0004189766609803253,0.0005253509933861727,0.0004505191895843981,0.0007431294315622128,0.0004217447620908619,0.00038319704857613725,0.0005892636825465783,0.00048810144876359807
Embedding_612,0.0017450438745717676,0.001050758940897905,0.0008315043593207263,0.0014633209962102759,0.0005999769200306956,0.0017229917290300955,0.0006406767062298868,0.0011453780296786242,0.0011499564444962473
Embedding_613,0.00041387466623069697,0.000552684628939593,0.0008129061783412433,0.00045560229919715625,0.0005009797366059112,0.0003891686930279061,0.0005678083685719351,0.00016328085943793217,0.0004820381787940468
Embedding_614,0.000585969860710493,0.0006442669719242504,0.00037128416910159665,0.0004909999651174216,0.0003987403735560526,0.0005493389158116812,0.00025833603780703237,0.00015188363144230056,0.00043135249068385355
Embedding_615,0.0005442586920501414,0.0006821474464812756,0.0006514151900789464,0.00043823134333427537,0.00040903686812400627,0.00047096134579171904,0.0003863215116807557,0.0003064507636345325,0.00048610289514695653
Embedding_616,0.0005112494039980498,0.0005909538851191256,0.0005215497499173714,0.000516038928493683,0.00040482432792359607,0.0006078706442846542,0.0005482168451427172,0.00024009625931981839,0.0004926000055248769
Embedding_617,0.000558594586674317,0.0005373533296934519,0.0021744971493140672,0.001707352977112688,0.0011735744624998138,0.0010057663070203347,0.0006740259987472661,0.00037971579808000706,0.0010263600761427432
Embedding_618,0.0005082861285768957,0.00044434859252177455,0.0006552341291443388,0.0005183529493910694,0.00044863638188267563,0.0007977274256010568,0.00038207275545164136,0.000390093426579684,0.000518093973643642
Embedding_619,0.0006338174033991503,0.0006103492495676789,0.0005306889703292245,0.0007373751040188267,0.0008367241824134475,0.00044081658671857695,0.00027827180441092477,0.00012956230107427977,0.0005247007002415137
Embedding_620,0.0007745574731346078,0.000602115232946218,0.0002490082608334252,0.00034612973155199284,0.0006075817434195076,0.000458808877191074,0.000255898333856887,0.00020950166775412154,0.0004379501650859793
Embedding_621,0.0008797664977554137,0.0004482733322751742,0.000262562433771983,0.0004735831344757524,0.0004834544709032361,0.0005731241919943362,0.0007008958506985894,0.00015579354192084776,0.0004971816817244166
Embedding_622,0.00042487144961099677,0.0008043883231767074,0.0002642374786944693,0.0004692205278356992,0.00038266298279499987,0.0004964922426799667,0.00034325247006406726,0.00043791684894871574,0.0004528802904757027
Embedding_623,0.0006494281708226666,0.0005558729568792281,0.001036192848331194,0.001022296875415269,0.0009661743865476308,0.0007336354317470307,0.0002858449334980172,0.000414045602952372,0.000707936400774176
Embedding_624,0.0009782615078215838,0.0008139237957972432,0.0008696219631558472,0.0006184214845798401,0.0007755400095280224,0.0006295926829531814,0.00025122647621544925,0.00036836864918876855,0.0006631195711549921
